id,J2,J1,Total_Freq,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,Year,G1,G2,J_id,Case_Opps,ColorValue
911,111,108,74,CThomas,Bush,R,R,JGRoberts,WBush,R,R,2013,1,1,108_111,84,-1
912,111,108,53,CThomas,Bush,R,R,JGRoberts,WBush,R,R,2014,2,2,108_111,77,-1
913,111,108,57,CThomas,Bush,R,R,JGRoberts,WBush,R,R,2015,1,1,108_111,82,-1
914,112,108,41,CThomas,Bush,R,R,SAAlito,WBush,R,R,2005,1,1,108_112,45,-1
915,112,108,69,CThomas,Bush,R,R,SAAlito,WBush,R,R,2006,2,2,108_112,84,-1
916,112,108,59,CThomas,Bush,R,R,SAAlito,WBush,R,R,2007,2,2,108_112,78,-1
917,112,108,79,CThomas,Bush,R,R,SAAlito,WBush,R,R,2008,1,1,108_112,93,-1
918,112,108,92,CThomas,Bush,R,R,SAAlito,WBush,R,R,2009,2,2,108_112,109,-1
919,112,108,85,CThomas,Bush,R,R,SAAlito,WBush,R,R,2010,1,1,108_112,99,-1
920,112,108,78,CThomas,Bush,R,R,SAAlito,WBush,R,R,2011,1,1,108_112,85,-1
921,112,108,78,CThomas,Bush,R,R,SAAlito,WBush,R,R,2012,1,1,108_112,87,-1
922,112,108,82,CThomas,Bush,R,R,SAAlito,WBush,R,R,2013,1,1,108_112,83,-1
923,112,108,61,CThomas,Bush,R,R,SAAlito,WBush,R,R,2014,2,2,108_112,77,-1
924,112,108,56,CThomas,Bush,R,R,SAAlito,WBush,R,R,2015,1,1,108_112,80,-1
925,113,108,63,CThomas,Bush,R,R,SSotomayor,Obama,D,I,2009,2,1,108_113,104,0
926,113,108,57,CThomas,Bush,R,R,SSotomayor,Obama,D,I,2010,1,2,108_113,94,0
927,113,108,56,CThomas,Bush,R,R,SSotomayor,Obama,D,I,2011,1,1,108_113,84,0
928,113,108,51,CThomas,Bush,R,R,SSotomayor,Obama,D,I,2012,1,2,108_113,87,0
929,113,108,60,CThomas,Bush,R,R,SSotomayor,Obama,D,I,2013,1,1,108_113,83,0
930,113,108,38,CThomas,Bush,R,R,SSotomayor,Obama,D,I,2014,2,1,108_113,77,0
931,113,108,49,CThomas,Bush,R,R,SSotomayor,Obama,D,I,2015,1,1,108_113,81,0
932,114,108,39,CThomas,Bush,R,R,EKagan,Obama,D,D,2010,1,2,108_114,66,0
933,114,108,54,CThomas,Bush,R,R,EKagan,Obama,D,D,2011,1,1,108_114,80,0
934,114,108,50,CThomas,Bush,R,R,EKagan,Obama,D,D,2012,1,2,108_114,85,0
935,114,108,64,CThomas,Bush,R,R,EKagan,Obama,D,D,2013,1,1,108_114,82,0
936,114,108,42,CThomas,Bush,R,R,EKagan,Obama,D,D,2014,2,1,108_114,77,0
937,114,108,51,CThomas,Bush,R,R,EKagan,Obama,D,D,2015,1,1,108_114,81,0
938,110,109,90,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1994,1,1,109_110,100,1
939,110,109,91,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1995,1,1,109_110,111,1
940,110,109,98,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1996,1,1,109_110,111,1
941,110,109,111,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1997,1,1,109_110,124,1
942,110,109,93,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1998,1,1,109_110,111,1
943,110,109,86,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,1999,1,1,109_110,105,1
944,110,109,101,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2000,1,1,109_110,109,1
945,110,109,85,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2001,1,1,109_110,95,1
946,110,109,92,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2002,1,1,109_110,109,1
947,110,109,89,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2003,1,1,109_110,95,1
948,110,109,80,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2004,1,1,109_110,92,1
949,110,109,81,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2005,1,1,109_110,93,1
950,110,109,74,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2006,1,1,109_110,84,1
951,110,109,57,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2007,1,1,109_110,75,1
952,110,109,75,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2008,2,2,109_110,94,1
953,110,109,97,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2009,1,1,109_110,110,1
954,110,109,81,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2010,2,2,109_110,99,1
955,110,109,71,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2011,1,1,109_110,85,1
956,110,109,78,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2012,2,2,109_110,87,1
957,110,109,73,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2013,1,1,109_110,82,1
958,110,109,69,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2014,1,1,109_110,74,1
959,110,109,67,RBGinsburg,Clinton,D,D,SGBreyer,Clinton,D,D,2015,1,1,109_110,82,1
960,111,109,68,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2005,1,1,109_111,87,0
961,111,109,45,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2006,1,2,109_111,83,0
962,111,109,47,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2007,1,2,109_111,77,0
963,111,109,47,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2008,2,1,109_111,94,0
964,111,109,80,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2009,1,2,109_111,111,0
965,111,109,58,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2010,2,1,109_111,98,0
966,111,109,53,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2011,1,1,109_111,84,0
967,111,109,56,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2012,2,1,109_111,88,0
968,111,109,66,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2013,1,1,109_111,84,0
969,111,109,53,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2014,1,2,109_111,77,0
970,111,109,60,RBGinsburg,Clinton,D,D,JGRoberts,WBush,R,R,2015,1,1,109_111,82,0
971,112,109,30,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2005,1,1,109_112,45,0
972,112,109,48,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2006,1,2,109_112,86,0
973,112,109,45,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2007,1,2,109_112,78,0
974,112,109,48,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2008,2,1,109_112,94,0
975,112,109,75,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2009,1,2,109_112,109,0
976,112,109,56,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2010,2,1,109_112,99,0
977,112,109,50,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2011,1,1,109_112,85,0
978,112,109,49,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2012,2,1,109_112,87,0
979,112,109,62,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2013,1,1,109_112,83,0
980,112,109,45,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2014,1,2,109_112,77,0
981,112,109,53,RBGinsburg,Clinton,D,D,SAAlito,WBush,R,R,2015,1,1,109_112,80,0
982,113,109,92,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,2009,1,1,109_113,104,1
983,113,109,80,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,2010,2,2,109_113,94,1
984,113,109,71,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,2011,1,1,109_113,84,1
985,113,109,82,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,2012,2,2,109_113,87,1
986,113,109,75,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,2013,1,1,109_113,83,1
987,113,109,70,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,2014,1,1,109_113,77,1
988,113,109,67,RBGinsburg,Clinton,D,D,SSotomayor,Obama,D,I,2015,1,1,109_113,81,1
989,114,109,60,RBGinsburg,Clinton,D,D,EKagan,Obama,D,D,2010,2,2,109_114,66,1
990,114,109,70,RBGinsburg,Clinton,D,D,EKagan,Obama,D,D,2011,1,1,109_114,80,1
991,114,109,82,RBGinsburg,Clinton,D,D,EKagan,Obama,D,D,2012,2,2,109_114,85,1
992,114,109,76,RBGinsburg,Clinton,D,D,EKagan,Obama,D,D,2013,1,1,109_114,82,1
993,114,109,72,RBGinsburg,Clinton,D,D,EKagan,Obama,D,D,2014,1,1,109_114,77,1
994,114,109,67,RBGinsburg,Clinton,D,D,EKagan,Obama,D,D,2015,1,1,109_114,81,1
995,111,110,67,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2005,1,1,110_111,87,0
996,111,110,47,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2006,1,2,110_111,82,0
997,111,110,49,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2007,1,2,110_111,74,0
998,111,110,56,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2008,2,1,110_111,94,0
999,111,110,74,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2009,1,2,110_111,110,0
1000,111,110,63,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2010,2,1,110_111,98,0
1001,111,110,58,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2011,1,1,110_111,84,0
1002,111,110,62,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2012,2,1,110_111,87,0
1003,111,110,69,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2013,1,1,110_111,82,0
1004,111,110,54,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2014,1,2,110_111,74,0
1005,111,110,65,SGBreyer,Clinton,D,D,JGRoberts,WBush,R,R,2015,1,1,110_111,82,0
1006,112,110,28,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2005,1,1,110_112,45,0
1007,112,110,51,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2006,1,2,110_112,84,0
1008,112,110,47,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2007,1,2,110_112,74,0
1009,112,110,57,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2008,2,1,110_112,94,0
1010,112,110,69,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2009,1,2,110_112,108,0
1011,112,110,59,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2010,2,1,110_112,99,0
1012,112,110,59,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2011,1,1,110_112,85,0
1013,112,110,57,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2012,2,1,110_112,86,0
1014,112,110,61,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2013,1,1,110_112,81,0
1015,112,110,47,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2014,1,2,110_112,74,0
1016,112,110,57,SGBreyer,Clinton,D,D,SAAlito,WBush,R,R,2015,1,1,110_112,80,0
1017,113,110,91,SGBreyer,Clinton,D,D,SSotomayor,Obama,D,I,2009,1,1,110_113,103,1
1018,113,110,81,SGBreyer,Clinton,D,D,SSotomayor,Obama,D,I,2010,2,2,110_113,94,1
1019,113,110,66,SGBreyer,Clinton,D,D,SSotomayor,Obama,D,I,2011,1,1,110_113,84,1
1020,113,110,76,SGBreyer,Clinton,D,D,SSotomayor,Obama,D,I,2012,2,2,110_113,86,1
1021,113,110,73,SGBreyer,Clinton,D,D,SSotomayor,Obama,D,I,2013,1,1,110_113,81,1
1022,113,110,68,SGBreyer,Clinton,D,D,SSotomayor,Obama,D,I,2014,1,1,110_113,74,1
1023,113,110,62,SGBreyer,Clinton,D,D,SSotomayor,Obama,D,I,2015,1,1,110_113,81,1
1024,114,110,57,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,2010,2,2,110_114,66,1
1025,114,110,67,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,2011,1,1,110_114,80,1
1026,114,110,77,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,2012,2,2,110_114,84,1
1027,114,110,72,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,2013,1,1,110_114,80,1
1028,114,110,69,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,2014,1,1,110_114,74,1
1029,114,110,72,SGBreyer,Clinton,D,D,EKagan,Obama,D,D,2015,1,1,110_114,81,1
1030,112,111,40,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2005,1,1,111_112,42,-1
1031,112,111,75,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2006,2,2,111_112,83,-1
1032,112,111,66,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2007,2,2,111_112,76,-1
1033,112,111,87,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2008,1,1,111_112,94,-1
1034,112,111,94,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2009,2,2,111_112,109,-1
1035,112,111,90,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2010,1,1,111_112,98,-1
1036,112,111,77,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2011,1,1,111_112,84,-1
1037,112,111,78,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2012,1,1,111_112,87,-1
1038,112,111,72,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2013,1,1,111_112,83,-1
1039,112,111,63,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2014,2,2,111_112,77,-1
1040,112,111,62,JGRoberts,WBush,R,R,SAAlito,WBush,R,R,2015,1,1,111_112,80,-1
1041,113,111,73,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,2009,2,1,111_113,104,0
1042,113,111,60,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,2010,1,2,111_113,93,0
1043,113,111,58,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,2011,1,1,111_113,83,0
1044,113,111,55,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,2012,1,2,111_113,87,0
1045,113,111,65,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,2013,1,1,111_113,83,0
1046,113,111,52,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,2014,2,1,111_113,77,0
1047,113,111,58,JGRoberts,WBush,R,R,SSotomayor,Obama,D,I,2015,1,1,111_113,81,0
1048,114,111,41,JGRoberts,WBush,R,R,EKagan,Obama,D,D,2010,1,2,111_114,65,0
1049,114,111,56,JGRoberts,WBush,R,R,EKagan,Obama,D,D,2011,1,1,111_114,79,0
1050,114,111,55,JGRoberts,WBush,R,R,EKagan,Obama,D,D,2012,1,2,111_114,85,0
1051,114,111,67,JGRoberts,WBush,R,R,EKagan,Obama,D,D,2013,1,1,111_114,82,0
1052,114,111,50,JGRoberts,WBush,R,R,EKagan,Obama,D,D,2014,2,1,111_114,77,0
1053,114,111,66,JGRoberts,WBush,R,R,EKagan,Obama,D,D,2015,1,1,111_114,81,0
1054,113,112,62,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,2009,2,1,112_113,102,0
1055,113,112,56,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,2010,1,2,112_113,94,0
1056,113,112,53,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,2011,1,1,112_113,84,0
1057,113,112,50,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,2012,1,2,112_113,86,0
1058,113,112,60,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,2013,1,1,112_113,82,0
1059,113,112,46,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,2014,2,1,112_113,77,0
1060,113,112,49,SAAlito,WBush,R,R,SSotomayor,Obama,D,I,2015,1,1,112_113,79,0
1061,114,112,39,SAAlito,WBush,R,R,EKagan,Obama,D,D,2010,1,2,112_114,66,0
1062,114,112,55,SAAlito,WBush,R,R,EKagan,Obama,D,D,2011,1,1,112_114,80,0
1063,114,112,48,SAAlito,WBush,R,R,EKagan,Obama,D,D,2012,1,2,112_114,84,0
1064,114,112,61,SAAlito,WBush,R,R,EKagan,Obama,D,D,2013,1,1,112_114,81,0
1065,114,112,44,SAAlito,WBush,R,R,EKagan,Obama,D,D,2014,2,1,112_114,77,0
1066,114,112,58,SAAlito,WBush,R,R,EKagan,Obama,D,D,2015,1,1,112_114,79,0
1067,114,113,59,SSotomayor,Obama,D,I,EKagan,Obama,D,D,2010,2,2,113_114,61,1
1068,114,113,67,SSotomayor,Obama,D,I,EKagan,Obama,D,D,2011,1,1,113_114,79,1
1069,114,113,81,SSotomayor,Obama,D,I,EKagan,Obama,D,D,2012,2,2,113_114,84,1
1070,114,113,74,SSotomayor,Obama,D,I,EKagan,Obama,D,D,2013,1,1,113_114,81,1
1071,114,113,69,SSotomayor,Obama,D,I,EKagan,Obama,D,D,2014,1,1,113_114,77,1
1072,114,113,60,SSotomayor,Obama,D,I,EKagan,Obama,D,D,2015,1,1,113_114,80,1
1073,100,78,8,HLBlack,FDR,D,D,HABlackmun,Nixon,R,R,1969,1,1,78_100,9,0
1074,100,78,118,HLBlack,FDR,D,D,HABlackmun,Nixon,R,R,1970,1,1,78_100,179,0
1075,79,78,128,HLBlack,FDR,D,D,SFReed,FDR,D,D,1946,1,1,78_79,183,1
1076,79,78,103,HLBlack,FDR,D,D,SFReed,FDR,D,D,1947,2,1,78_79,151,1
1077,79,78,106,HLBlack,FDR,D,D,SFReed,FDR,D,D,1948,2,1,78_79,175,1
1078,79,78,72,HLBlack,FDR,D,D,SFReed,FDR,D,D,1949,1,1,78_79,123,1
1079,79,78,67,HLBlack,FDR,D,D,SFReed,FDR,D,D,1950,1,1,78_79,135,1
1080,79,78,55,HLBlack,FDR,D,D,SFReed,FDR,D,D,1951,1,1,78_79,129,1
1081,79,78,72,HLBlack,FDR,D,D,SFReed,FDR,D,D,1952,2,1,78_79,142,1
1082,79,78,48,HLBlack,FDR,D,D,SFReed,FDR,D,D,1953,1,1,78_79,96,1
1083,79,78,69,HLBlack,FDR,D,D,SFReed,FDR,D,D,1954,1,1,78_79,118,1
1084,79,78,78,HLBlack,FDR,D,D,SFReed,FDR,D,D,1955,1,1,78_79,132,1
1085,79,78,31,HLBlack,FDR,D,D,SFReed,FDR,D,D,1956,2,1,78_79,53,1
1086,80,78,114,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1946,1,1,78_80,189,1
1087,80,78,89,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1947,2,1,78_80,154,1
1088,80,78,103,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1948,2,1,78_80,177,1
1089,80,78,61,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1949,1,1,78_80,118,1
1090,80,78,84,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1950,1,1,78_80,136,1
1091,80,78,79,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1951,1,1,78_80,122,1
1092,80,78,94,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1952,2,2,78_80,142,1
1093,80,78,60,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1953,1,1,78_80,105,1
1094,80,78,89,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1954,1,1,78_80,118,1
1095,80,78,92,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1955,1,1,78_80,132,1
1096,80,78,84,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1956,2,1,78_80,141,1
1097,80,78,93,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1957,2,1,78_80,188,1
1098,80,78,91,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1958,1,2,78_80,154,1
1099,80,78,75,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1959,2,1,78_80,165,1
1100,80,78,92,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1960,2,1,78_80,169,1
1101,80,78,45,HLBlack,FDR,D,D,FFrankfurter,FDR,D,I,1961,1,1,78_80,82,1
1102,81,78,141,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1946,1,1,78_81,176,1
1103,81,78,120,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1947,2,2,78_81,151,1
1104,81,78,140,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1948,2,2,78_81,175,1
1105,81,78,27,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1949,1,1,78_81,30,1
1106,81,78,92,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1950,1,1,78_81,135,1
1107,81,78,87,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1951,1,1,78_81,128,1
1108,81,78,94,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1952,2,2,78_81,143,1
1109,81,78,84,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1953,1,1,78_81,101,1
1110,81,78,97,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1954,1,1,78_81,117,1
1111,81,78,122,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1955,1,1,78_81,132,1
1112,81,78,122,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1956,2,2,78_81,140,1
1113,81,78,172,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1957,2,2,78_81,192,1
1114,81,78,144,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1958,1,1,78_81,164,1
1115,81,78,139,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1959,2,2,78_81,163,1
1116,81,78,132,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1960,2,2,78_81,175,1
1117,81,78,127,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1961,1,1,78_81,152,1
1118,81,78,178,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1962,1,1,78_81,217,1
1119,81,78,186,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1963,1,1,78_81,218,1
1120,81,78,119,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1964,1,1,78_81,161,1
1121,81,78,132,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1965,1,1,78_81,170,1
1122,81,78,126,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1966,1,1,78_81,175,1
1123,81,78,154,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1967,1,1,78_81,225,1
1124,81,78,120,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1968,1,1,78_81,180,1
1125,81,78,114,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1969,1,1,78_81,171,1
1126,81,78,117,HLBlack,FDR,D,D,WODouglas,FDR,D,D,1970,1,1,78_81,167,1
1127,82,78,157,HLBlack,FDR,D,D,FMurphy,FDR,D,D,1946,1,1,78_82,178,1
1128,82,78,131,HLBlack,FDR,D,D,FMurphy,FDR,D,D,1947,2,2,78_82,149,1
1129,82,78,137,HLBlack,FDR,D,D,FMurphy,FDR,D,D,1948,2,2,78_82,174,1
1130,84,78,114,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1946,1,1,78_84,171,1
1131,84,78,75,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1947,2,1,78_84,143,1
1132,84,78,88,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1948,2,1,78_84,171,1
1133,84,78,62,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1949,1,1,78_84,118,1
1134,84,78,68,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1950,1,1,78_84,132,1
1135,84,78,65,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1951,1,1,78_84,125,1
1136,84,78,68,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1952,2,1,78_84,128,1
1137,84,78,51,HLBlack,FDR,D,D,RHJackson,FDR,D,D,1953,1,1,78_84,94,1
1138,85,78,159,HLBlack,FDR,D,D,WBRutledge,FDR,D,D,1946,1,1,78_85,189,1
1139,85,78,135,HLBlack,FDR,D,D,WBRutledge,FDR,D,D,1947,2,2,78_85,150,1
1140,85,78,136,HLBlack,FDR,D,D,WBRutledge,FDR,D,D,1948,2,2,78_85,177,1
1141,86,78,131,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1946,1,1,78_86,188,1
1142,86,78,97,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1947,2,1,78_86,154,1
1143,86,78,107,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1948,2,1,78_86,178,1
1144,86,78,82,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1949,1,1,78_86,122,1
1145,86,78,74,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1950,1,1,78_86,133,1
1146,86,78,70,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1951,1,1,78_86,129,1
1147,86,78,74,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1952,2,1,78_86,144,1
1148,86,78,53,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1953,1,1,78_86,105,1
1149,86,78,75,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1954,1,1,78_86,115,1
1150,86,78,79,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1955,1,1,78_86,132,1
1151,86,78,74,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1956,2,1,78_86,140,1
1152,86,78,103,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1957,2,1,78_86,192,1
1153,86,78,3,HLBlack,FDR,D,D,HHBurton,Truman,D,R,1958,1,1,78_86,4,1
1154,87,78,136,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1946,1,1,78_87,186,1
1155,87,78,108,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1947,2,1,78_87,151,1
1156,87,78,106,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1948,2,1,78_87,177,1
1157,87,78,81,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1949,1,1,78_87,119,1
1158,87,78,76,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1950,1,1,78_87,132,1
1159,87,78,60,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1951,1,1,78_87,129,1
1160,87,78,75,HLBlack,FDR,D,D,FMVinson,Truman,D,D,1952,2,1,78_87,143,1
1161,88,78,67,HLBlack,FDR,D,D,TCClark,Truman,D,D,1949,1,1,78_88,93,1
1162,88,78,66,HLBlack,FDR,D,D,TCClark,Truman,D,D,1950,1,1,78_88,113,1
1163,88,78,57,HLBlack,FDR,D,D,TCClark,Truman,D,D,1951,1,1,78_88,105,1
1164,88,78,74,HLBlack,FDR,D,D,TCClark,Truman,D,D,1952,2,1,78_88,134,1
1165,88,78,56,HLBlack,FDR,D,D,TCClark,Truman,D,D,1953,1,1,78_88,97,1
1166,88,78,91,HLBlack,FDR,D,D,TCClark,Truman,D,D,1954,1,1,78_88,117,1
1167,88,78,104,HLBlack,FDR,D,D,TCClark,Truman,D,D,1955,1,1,78_88,128,1
1168,88,78,85,HLBlack,FDR,D,D,TCClark,Truman,D,D,1956,2,1,78_88,134,1
1169,88,78,110,HLBlack,FDR,D,D,TCClark,Truman,D,D,1957,2,1,78_88,191,1
1170,88,78,107,HLBlack,FDR,D,D,TCClark,Truman,D,D,1958,1,2,78_88,163,1
1171,88,78,107,HLBlack,FDR,D,D,TCClark,Truman,D,D,1959,2,1,78_88,164,1
1172,88,78,101,HLBlack,FDR,D,D,TCClark,Truman,D,D,1960,2,1,78_88,172,1
