id,J2,J1,freq,J1name,J1Prez,J1PrezParty,J1party,J2name,J2Prez,J2PrezParty,J2party,Year,G1,G2,J_id
945,98,81,181,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1971,2,2,81_98
946,98,92,193,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1971,2,2,92_98
947,98,94,181,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1971,2,2,94_98
948,99,94,160,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1971,2,2,94_99
949,99,98,133,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1971,2,2,98_99
950,99,81,99,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1971,2,2,81_99
951,99,92,125,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1971,2,2,92_99
952,99,95,180,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1971,2,2,95_99
953,100,81,112,WODouglas,FDR,D,D,HABlackmun,Nixon,R,R,1971,2,2,81_100
954,100,98,146,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1971,2,2,98_100
955,100,95,193,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1971,2,2,95_100
956,100,94,169,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1971,2,2,94_100
957,100,99,201,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1971,2,2,99_100
958,100,92,142,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1971,2,2,92_100
959,101,92,65,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1971,2,1,92_101
960,101,81,56,WODouglas,FDR,D,D,LFPowell,Nixon,R,D,1971,2,1,81_101
961,101,95,93,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,1971,2,1,95_101
962,101,100,98,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,1971,2,1,100_101
963,101,98,62,TMarshall,LBJ,D,D,LFPowell,Nixon,R,D,1971,2,1,98_101
964,101,94,88,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1971,2,1,94_101
965,101,99,111,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1971,2,1,99_101
966,102,95,94,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1971,2,1,95_102
967,102,98,65,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,1971,2,1,98_102
968,102,92,69,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1971,2,1,92_102
969,102,94,85,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1971,2,1,94_102
970,102,99,108,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,1971,2,1,99_102
971,102,81,53,WODouglas,FDR,D,D,WHRehnquist,Nixon,R,R,1971,2,1,81_102
972,102,100,104,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,1971,2,1,100_102
973,102,101,100,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,1971,1,1,101_102
974,92,81,176,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1972,2,2,81_92
975,94,81,150,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1972,2,2,81_94
976,94,92,150,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1972,2,2,92_94
977,95,92,133,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1972,2,1,92_95
978,95,94,147,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,1972,2,1,94_95
979,95,81,106,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1972,2,1,81_95
980,98,95,133,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,1972,1,2,95_98
981,98,81,180,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1972,2,2,81_98
982,98,92,190,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1972,2,2,92_98
983,98,94,150,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1972,2,2,94_98
984,99,94,158,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1972,2,1,94_99
985,99,98,129,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1972,2,1,98_99
986,99,81,107,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1972,2,1,81_99
987,99,92,128,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1972,2,1,92_99
988,99,95,188,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1972,1,1,95_99
989,100,81,112,WODouglas,FDR,D,D,HABlackmun,Nixon,R,R,1972,2,1,81_100
990,100,98,134,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1972,2,1,98_100
991,100,95,188,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1972,1,1,95_100
992,100,94,155,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1972,2,1,94_100
993,100,99,204,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1972,1,1,99_100
994,100,92,137,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1972,2,1,92_100
995,101,92,130,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1972,2,1,92_101
996,101,81,119,WODouglas,FDR,D,D,LFPowell,Nixon,R,D,1972,2,1,81_101
997,101,95,180,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,1972,1,1,95_101
998,101,100,186,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,1972,1,1,100_101
999,101,98,140,TMarshall,LBJ,D,D,LFPowell,Nixon,R,D,1972,2,1,98_101
1000,101,94,169,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1972,2,1,94_101
1001,101,99,193,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1972,1,1,99_101
1002,102,95,187,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1972,1,1,95_102
1003,102,98,105,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,1972,2,1,98_102
1004,102,92,107,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1972,2,1,92_102
1005,102,94,146,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1972,2,1,94_102
1006,102,99,193,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,1972,1,1,99_102
1007,102,81,86,WODouglas,FDR,D,D,WHRehnquist,Nixon,R,R,1972,2,1,81_102
1008,102,100,178,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,1972,1,1,100_102
1009,102,101,177,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,1972,1,1,101_102
1010,92,81,188,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1973,2,2,81_92
1011,94,81,127,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1973,2,1,81_94
1012,94,92,143,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1973,2,1,92_94
1013,95,92,165,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1973,2,1,92_95
1014,95,94,170,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,1973,1,1,94_95
1015,95,81,130,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1973,2,1,81_95
1016,98,95,160,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,1973,1,2,95_98
1017,98,81,185,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1973,2,2,81_98
1018,98,92,216,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1973,2,2,92_98
1019,98,94,148,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1973,1,2,94_98
1020,99,94,182,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1973,1,1,94_99
1021,99,98,127,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1973,2,1,98_99
1022,99,81,101,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1973,2,1,81_99
1023,99,92,125,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1973,2,1,92_99
1024,99,95,190,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1973,1,1,95_99
1025,100,81,111,WODouglas,FDR,D,D,HABlackmun,Nixon,R,R,1973,2,1,81_100
1026,100,98,138,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1973,2,1,98_100
1027,100,95,184,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1973,1,1,95_100
1028,100,94,180,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1973,1,1,94_100
1029,100,99,205,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1973,1,1,99_100
1030,100,92,136,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1973,2,1,92_100
1031,101,92,128,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1973,2,1,92_101
1032,101,81,107,WODouglas,FDR,D,D,LFPowell,Nixon,R,D,1973,2,1,81_101
1033,101,95,172,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,1973,1,1,95_101
1034,101,100,185,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,1973,1,1,100_101
1035,101,98,133,TMarshall,LBJ,D,D,LFPowell,Nixon,R,D,1973,2,1,98_101
1036,101,94,182,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1973,1,1,94_101
1037,101,99,197,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1973,1,1,99_101
1038,102,95,174,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1973,1,1,95_102
1039,102,98,115,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,1973,2,1,98_102
1040,102,92,111,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1973,2,1,92_102
1041,102,94,171,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1973,1,1,94_102
1042,102,99,210,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,1973,1,1,99_102
1043,102,81,87,WODouglas,FDR,D,D,WHRehnquist,Nixon,R,R,1973,2,1,81_102
1044,102,100,190,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,1973,1,1,100_102
1045,102,101,188,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,1973,1,1,101_102
1046,92,81,129,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1974,1,1,81_92
1047,94,81,102,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1974,1,1,81_94
1048,94,92,138,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1974,1,1,92_94
1049,95,92,156,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1974,1,1,92_95
1050,95,94,153,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,1974,1,1,94_95
1051,95,81,91,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1974,1,1,81_95
1052,98,95,153,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,1974,1,1,95_98
1053,98,81,119,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1974,1,1,81_98
1054,98,92,176,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1974,1,1,92_98
1055,98,94,155,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1974,1,1,94_98
1056,99,94,161,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1974,1,1,94_99
1057,99,98,135,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1974,1,1,98_99
1058,99,81,79,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1974,1,1,81_99
1059,99,92,132,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1974,1,1,92_99
1060,99,95,173,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1974,1,1,95_99
1061,100,81,91,WODouglas,FDR,D,D,HABlackmun,Nixon,R,R,1974,1,1,81_100
1062,100,98,143,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1974,1,1,98_100
1063,100,95,173,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1974,1,1,95_100
1064,100,94,156,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1974,1,1,94_100
1065,100,99,179,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1974,1,1,99_100
1066,100,92,148,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1974,1,1,92_100
1067,101,92,123,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1974,1,1,92_101
1068,101,81,80,WODouglas,FDR,D,D,LFPowell,Nixon,R,D,1974,1,1,81_101
1069,101,95,160,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,1974,1,1,95_101
1070,101,100,165,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,1974,1,1,100_101
1071,101,98,140,TMarshall,LBJ,D,D,LFPowell,Nixon,R,D,1974,1,1,98_101
1072,101,94,165,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1974,1,1,94_101
1073,101,99,173,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1974,1,1,99_101
1074,102,95,165,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1974,1,1,95_102
1075,102,98,125,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,1974,1,1,98_102
1076,102,92,122,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1974,1,1,92_102
1077,102,94,149,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1974,1,1,94_102
1078,102,99,177,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,1974,1,1,99_102
1079,102,81,75,WODouglas,FDR,D,D,WHRehnquist,Nixon,R,R,1974,1,1,81_102
1080,102,100,169,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,1974,1,1,100_102
1081,102,101,154,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,1974,1,1,101_102
1082,92,81,5,WODouglas,FDR,D,D,WJBrennan,Eisenhower,R,D,1975,1,1,81_92
1083,94,81,4,WODouglas,FDR,D,D,PStewart,Eisenhower,R,R,1975,1,1,81_94
1084,94,92,138,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1975,1,1,92_94
1085,95,81,4,WODouglas,FDR,D,D,BRWhite,Kennedy,D,D,1975,1,1,81_95
1086,95,94,163,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,1975,1,1,94_95
1087,95,92,152,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1975,1,1,92_95
1088,98,94,148,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1975,1,1,94_98
1089,98,92,203,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1975,1,1,92_98
1090,98,81,5,WODouglas,FDR,D,D,TMarshall,LBJ,D,D,1975,1,1,81_98
1091,98,95,150,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,1975,1,1,95_98
1092,99,95,184,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1975,1,1,95_99
1093,99,98,129,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1975,1,1,98_99
1094,99,92,129,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1975,1,1,92_99
1095,99,81,4,WODouglas,FDR,D,D,WEBurger,Nixon,R,R,1975,1,1,81_99
1096,99,94,173,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1975,1,1,94_99
1097,100,98,143,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1975,1,1,98_100
1098,100,95,181,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1975,1,1,95_100
1099,100,81,4,WODouglas,FDR,D,D,HABlackmun,Nixon,R,R,1975,1,1,81_100
1100,100,94,175,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1975,1,1,94_100
1101,100,92,139,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1975,1,1,92_100
1102,100,99,189,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1975,1,1,99_100
1103,101,99,194,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1975,1,1,99_101
1104,101,95,179,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,1975,1,1,95_101
1105,101,81,4,WODouglas,FDR,D,D,LFPowell,Nixon,R,D,1975,1,1,81_101
1106,101,92,135,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1975,1,1,92_101
1107,101,100,179,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,1975,1,1,100_101
1108,101,94,180,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1975,1,1,94_101
1109,101,98,136,TMarshall,LBJ,D,D,LFPowell,Nixon,R,D,1975,1,1,98_101
1110,102,98,112,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,1975,1,1,98_102
1111,102,81,4,WODouglas,FDR,D,D,WHRehnquist,Nixon,R,R,1975,1,1,81_102
1112,102,92,110,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1975,1,1,92_102
1113,102,94,167,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1975,1,1,94_102
1114,102,100,170,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,1975,1,1,100_102
1115,102,101,175,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,1975,1,1,101_102
1116,102,95,170,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1975,1,1,95_102
1117,102,99,193,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,1975,1,1,99_102
1118,103,99,81,WEBurger,Nixon,R,R,JPStevens,Ford,R,R,1975,1,1,99_103
1119,103,92,76,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1975,1,1,92_103
1120,103,100,77,HABlackmun,Nixon,R,R,JPStevens,Ford,R,R,1975,1,1,100_103
1121,103,81,0,WODouglas,FDR,D,D,JPStevens,Ford,R,R,1975,1,1,81_103
1122,103,95,80,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,1975,1,1,95_103
1123,103,98,73,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,1975,1,1,98_103
1124,103,101,79,LFPowell,Nixon,R,D,JPStevens,Ford,R,R,1975,1,1,101_103
1125,103,94,76,PStewart,Eisenhower,R,R,JPStevens,Ford,R,R,1975,1,1,94_103
1126,103,102,80,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,1975,1,1,102_103
1127,94,92,155,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1976,1,1,92_94
1128,95,92,153,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1976,1,1,92_95
1129,95,94,166,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,1976,1,1,94_95
1130,98,94,158,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1976,1,1,94_98
1131,98,95,161,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,1976,1,1,95_98
1132,98,92,213,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1976,1,1,92_98
1133,99,98,122,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1976,1,1,98_99
1134,99,92,120,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1976,1,1,92_99
1135,99,94,172,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1976,1,1,94_99
1136,99,95,171,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1976,1,1,95_99
1137,100,95,186,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1976,1,1,95_100
1138,100,99,184,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1976,1,1,99_100
1139,100,92,151,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1976,1,1,92_100
1140,100,94,175,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1976,1,1,94_100
1141,100,98,150,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1976,1,1,98_100
1142,101,92,152,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1976,1,1,92_101
1143,101,99,184,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1976,1,1,99_101
1144,101,98,151,TMarshall,LBJ,D,D,LFPowell,Nixon,R,D,1976,1,1,98_101
1145,101,95,182,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,1976,1,1,95_101
1146,101,100,187,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,1976,1,1,100_101
1147,101,94,193,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1976,1,1,94_101
1148,102,94,158,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1976,1,1,94_102
1149,102,92,100,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1976,1,1,92_102
1150,102,98,101,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,1976,1,1,98_102
1151,102,101,159,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,1976,1,1,101_102
1152,102,99,186,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,1976,1,1,99_102
1153,102,95,145,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1976,1,1,95_102
1154,102,100,159,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,1976,1,1,100_102
1155,103,98,168,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,1976,1,1,98_103
1156,103,99,142,WEBurger,Nixon,R,R,JPStevens,Ford,R,R,1976,1,1,99_103
1157,103,94,167,PStewart,Eisenhower,R,R,JPStevens,Ford,R,R,1976,1,1,94_103
1158,103,95,163,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,1976,1,1,95_103
1159,103,100,158,HABlackmun,Nixon,R,R,JPStevens,Ford,R,R,1976,1,1,100_103
1160,103,92,169,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1976,1,1,92_103
1161,103,101,171,LFPowell,Nixon,R,D,JPStevens,Ford,R,R,1976,1,1,101_103
1162,103,102,122,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,1976,1,1,102_103
1163,94,92,120,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1977,1,1,92_94
1164,95,92,118,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1977,1,1,92_95
1165,95,94,141,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,1977,1,1,94_95
1166,98,94,139,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1977,1,1,94_98
1167,98,95,141,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,1977,1,1,95_98
1168,98,92,153,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1977,1,1,92_98
1169,99,98,117,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1977,1,1,98_99
1170,99,92,93,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1977,1,1,92_99
1171,99,94,143,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1977,1,1,94_99
1172,99,95,138,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1977,1,1,95_99
1173,100,95,129,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1977,1,1,95_100
1174,100,99,120,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1977,1,1,99_100
1175,100,92,92,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1977,1,1,92_100
1176,100,94,127,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1977,1,1,94_100
1177,100,98,106,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1977,1,1,98_100
1178,101,92,114,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1977,1,1,92_101
1179,101,99,146,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1977,1,1,99_101
1180,101,98,132,TMarshall,LBJ,D,D,LFPowell,Nixon,R,D,1977,1,1,98_101
1181,101,95,138,BRWhite,Kennedy,D,D,LFPowell,Nixon,R,D,1977,1,1,95_101
1182,101,100,134,HABlackmun,Nixon,R,R,LFPowell,Nixon,R,D,1977,1,1,100_101
1183,101,94,146,PStewart,Eisenhower,R,R,LFPowell,Nixon,R,D,1977,1,1,94_101
1184,102,94,131,PStewart,Eisenhower,R,R,WHRehnquist,Nixon,R,R,1977,1,1,94_102
1185,102,92,84,WJBrennan,Eisenhower,R,D,WHRehnquist,Nixon,R,R,1977,1,1,92_102
1186,102,98,100,TMarshall,LBJ,D,D,WHRehnquist,Nixon,R,R,1977,1,1,98_102
1187,102,101,124,LFPowell,Nixon,R,D,WHRehnquist,Nixon,R,R,1977,1,1,101_102
1188,102,99,150,WEBurger,Nixon,R,R,WHRehnquist,Nixon,R,R,1977,1,1,99_102
1189,102,95,118,BRWhite,Kennedy,D,D,WHRehnquist,Nixon,R,R,1977,1,1,95_102
1190,102,100,104,HABlackmun,Nixon,R,R,WHRehnquist,Nixon,R,R,1977,1,1,100_102
1191,103,98,137,TMarshall,LBJ,D,D,JPStevens,Ford,R,R,1977,1,1,98_103
1192,103,99,131,WEBurger,Nixon,R,R,JPStevens,Ford,R,R,1977,1,1,99_103
1193,103,94,152,PStewart,Eisenhower,R,R,JPStevens,Ford,R,R,1977,1,1,94_103
1194,103,95,128,BRWhite,Kennedy,D,D,JPStevens,Ford,R,R,1977,1,1,95_103
1195,103,100,111,HABlackmun,Nixon,R,R,JPStevens,Ford,R,R,1977,1,1,100_103
1196,103,92,119,WJBrennan,Eisenhower,R,D,JPStevens,Ford,R,R,1977,1,1,92_103
1197,103,101,125,LFPowell,Nixon,R,D,JPStevens,Ford,R,R,1977,1,1,101_103
1198,103,102,125,WHRehnquist,Nixon,R,R,JPStevens,Ford,R,R,1977,1,1,102_103
1199,94,92,114,WJBrennan,Eisenhower,R,D,PStewart,Eisenhower,R,R,1978,1,1,92_94
1200,95,92,142,WJBrennan,Eisenhower,R,D,BRWhite,Kennedy,D,D,1978,1,1,92_95
1201,95,94,133,PStewart,Eisenhower,R,R,BRWhite,Kennedy,D,D,1978,1,1,94_95
1202,98,94,108,PStewart,Eisenhower,R,R,TMarshall,LBJ,D,D,1978,1,1,94_98
1203,98,95,134,BRWhite,Kennedy,D,D,TMarshall,LBJ,D,D,1978,1,1,95_98
1204,98,92,173,WJBrennan,Eisenhower,R,D,TMarshall,LBJ,D,D,1978,1,1,92_98
1205,99,98,100,TMarshall,LBJ,D,D,WEBurger,Nixon,R,R,1978,1,1,98_99
1206,99,92,106,WJBrennan,Eisenhower,R,D,WEBurger,Nixon,R,R,1978,1,1,92_99
1207,99,94,155,PStewart,Eisenhower,R,R,WEBurger,Nixon,R,R,1978,1,1,94_99
1208,99,95,145,BRWhite,Kennedy,D,D,WEBurger,Nixon,R,R,1978,1,1,95_99
1209,100,95,160,BRWhite,Kennedy,D,D,HABlackmun,Nixon,R,R,1978,1,1,95_100
1210,100,99,152,WEBurger,Nixon,R,R,HABlackmun,Nixon,R,R,1978,1,1,99_100
1211,100,92,131,WJBrennan,Eisenhower,R,D,HABlackmun,Nixon,R,R,1978,1,1,92_100
1212,100,94,136,PStewart,Eisenhower,R,R,HABlackmun,Nixon,R,R,1978,1,1,94_100
1213,100,98,131,TMarshall,LBJ,D,D,HABlackmun,Nixon,R,R,1978,1,1,98_100
1214,101,92,93,WJBrennan,Eisenhower,R,D,LFPowell,Nixon,R,D,1978,1,1,92_101
1215,101,99,143,WEBurger,Nixon,R,R,LFPowell,Nixon,R,D,1978,1,1,99_101
